85,16,79,36,33,8,10,7,49,47
71,37,50,68,20,39,31,50,26,41
95,9,10,24,19,27,15,11,48,13
59,21,92,94,9,77,33,10,44,55
65,49,99,68,30,1,60,23,41,95
27,77,35,89,67,36,60,62,64,98
27,65,39,43,60,58,53,76,93,94
33,61,53,48,92,31,63,81,25,95
64,21,8,19,2,10,75,15,4,59
8,100,22,6,62,59,49,84,94,39
75,60,68,37,7,14,42,8,52,46
26,32,76,66,91,19,91,34,69,66
54,5,78,11,73,93,56,31,49,41
62,58,76,50,8,61,63,16,14,29
66,60,9,7,25,47,13,71,9,63
90,33,64,35,90,63,46,81,32,13
72,6,33,84,79,49,53,55,35,7
65,70,14,85,4,18,52,23,41,22
27,77,27,89,67,36,98,62,64,64
53,4,64,17,95,8,53,12,50,77
8,100,22,6,62,58,24,28,94,17
96,78,28,23,22,49,10,12,58,76
28,37,50,57,81,94,31,39,92,41
25,38,7,60,56,57,23,90,28,54
85,69,84,28,33,8,10,40,49,47
68,49,69,35,90,98,46,48,28,64
85,16,79,28,15,8,13,40,13,97
75,94,37,93,90,11,18,1,100,52
28,9,10,84,58,50,67,84,48,32
85,54,11,28,33,8,10,7,13,2
85,54,11,28,62,8,10,40,49,97
85,54,79,36,33,8,13,40,49,47
85,16,79,1,33,51,10,7,13,2
90,51,64,26,90,74,82,48,28,13
33,1,18,90,44,27,24,56,99,80
55,73,5,84,79,49,31,19,86,7
60,72,8,19,90,10,26,50,4,52
95,9,10,84,19,59,41,11,21,62
90,49,69,35,90,98,82,48,28,64
64,21,8,19,90,10,21,15,51,59
61,56,37,61,73,27,21,82,88,44
60,72,100,19,2,86,26,94,51,59
28,9,10,84,58,50,67,11,21,62
42,15,19,14,5,97,59,68,22,25
44,77,1,97,45,25,12,14,36,5
90,93,9,66,42,76,79,23,4,22
85,16,79,1,15,8,13,40,13,97
27,35,92,33,78,36,98,62,5,98
96,78,28,74,9,49,56,12,58,76
96,58,76,50,8,50,63,16,14,1
59,21,24,95,63,77,33,10,94,55
68,51,69,29,90,63,46,48,88,13
33,1,37,90,4,18,24,4,99,6
48,100,3,49,62,25,49,28,94,39
79,33,43,74,99,39,24,63,95,81
96,58,60,2,8,50,70,95,14,1
74,58,66,36,8,33,85,95,14,1
54,5,68,27,29,93,99,21,49,9
36,40,16,60,84,20,61,83,33,25
65,11,14,68,4,38,60,23,94,95
71,28,75,44,15,92,31,3,42,69
22,91,56,22,67,74,2,70,71,2
14,82,63,28,33,70,35,46,19,60
68,33,70,26,90,74,46,48,88,64
48,76,3,49,62,58,49,84,94,37
65,49,14,85,30,38,52,23,94,95
5,38,66,13,86,43,33,18,82,84
85,16,84,36,15,51,13,7,13,47
64,21,100,19,90,10,26,15,95,59
33,18,37,90,22,18,24,4,33,6
1,33,65,34,58,90,29,46,16,18
60,72,100,19,90,86,21,50,4,11
54,5,68,76,29,93,56,57,59,76
64,72,8,19,2,86,75,50,95,11
33,1,37,90,4,18,24,4,33,6
64,58,100,19,90,10,26,15,4,52
28,27,53,10,91,19,91,34,69,14
55,73,5,4,17,39,24,53,86,70
85,69,79,1,33,51,10,40,13,47
28,37,50,68,20,94,7,50,26,41
36,40,16,57,41,1,61,31,33,25
96,78,28,23,93,49,56,12,58,59
74,58,76,36,8,61,63,95,32,1
62,58,66,50,8,33,85,95,14,9
90,33,69,29,90,74,22,48,88,13
90,49,69,29,90,74,22,81,88,13
96,58,76,36,8,33,63,87,14,29
96,58,66,36,8,50,63,16,32,9
64,58,100,19,90,10,26,94,4,11
96,78,65,47,22,49,10,12,56,100
46,6,64,48,77,77,70,87,70,17
49,77,27,89,78,56,98,62,64,93
90,51,69,29,90,98,46,48,28,64
90,51,70,26,90,98,46,81,28,64
28,9,10,84,58,50,15,84,21,13
48,26,22,6,62,59,49,84,94,17
74,21,92,95,9,77,33,10,44,89
96,58,66,36,8,50,70,16,14,29
32,41,92,66,42,76,81,23,98,22
68,33,69,35,90,63,82,48,32,64
85,69,11,28,33,51,13,7,13,2
5,38,85,13,86,3,22,18,60,84
54,44,37,61,18,27,21,82,88,65
8,76,11,6,62,59,24,84,94,17
68,33,64,35,90,63,22,48,32,64
79,33,43,66,99,3,24,84,95,16
28,37,50,57,81,94,31,50,26,95
68,49,64,29,90,74,82,81,88,64
75,94,16,93,90,11,25,87,100,52
90,33,70,29,90,74,82,48,88,13
26,27,53,10,91,3,46,34,69,66
68,51,70,29,90,98,82,48,32,64
68,33,64,29,90,63,46,81,32,13
62,58,76,2,8,50,63,95,91,9
43,16,85,13,86,43,33,18,60,27
3,69,1,64,45,97,70,14,3,5
65,21,24,8,20,2,33,61,94,89
27,77,92,33,78,36,98,62,64,93
54,5,68,76,73,93,56,21,59,9
28,27,76,43,91,57,30,88,69,66
64,21,100,19,90,10,21,15,4,59
65,11,14,85,4,38,60,23,41,25
1,33,56,34,16,1,29,46,76,18
27,35,35,33,67,36,22,62,5,98
2,61,8,43,92,31,63,16,25,95
90,49,69,35,90,98,22,81,88,64
96,58,66,2,8,33,70,95,14,9
33,61,8,48,74,31,63,81,63,95
68,33,69,29,90,74,82,81,28,64
54,5,78,11,73,93,99,31,59,41
83,2,2,2,5,79,62,23,91,35
65,11,14,85,30,38,60,62,41,25
90,33,70,35,90,63,82,48,32,64
15,75,39,43,26,58,53,76,93,94
2,93,8,43,92,31,63,16,25,95
96,58,76,36,8,50,85,16,91,1
4,9,10,24,52,27,67,11,48,32
25,88,7,60,56,72,23,90,28,68
69,23,71,85,35,40,62,70,35,44
64,21,100,19,2,86,26,15,95,59
4,91,31,22,67,15,37,65,71,2
56,51,24,14,28,6,21,49,65,73
57,35,71,85,54,40,36,70,35,44
64,72,100,19,90,10,21,94,51,59
8,76,22,49,62,25,24,84,94,37
71,37,68,4,20,39,95,50,92,95
74,58,60,2,8,61,85,95,32,9
53,96,16,17,95,59,53,12,50,77
90,33,64,35,90,98,22,48,28,64
85,16,79,1,62,63,10,7,49,47
64,58,8,19,2,10,21,15,95,11
62,58,66,2,8,50,63,95,91,9
43,66,85,13,81,43,33,18,60,27
71,37,50,68,20,3,7,39,26,41
44,50,85,3,92,62,38,50,2,20
14,8,78,28,64,70,35,46,25,60
26,32,53,66,91,57,91,39,69,66
85,69,11,28,15,51,13,7,13,47
65,49,14,68,4,18,52,62,57,22
44,25,1,64,45,95,70,14,10,5
55,73,33,84,79,49,31,19,86,79
96,58,60,2,8,61,85,16,32,9
4,9,10,84,52,59,41,11,21,32
32,6,45,78,26,96,17,5,85,15
68,49,64,26,90,63,82,48,28,64
90,51,70,26,90,74,82,81,32,64
44,58,85,3,92,62,99,22,96,20
55,78,28,74,93,49,68,12,56,100
74,58,66,50,8,61,70,95,14,29
64,58,100,19,90,86,75,15,95,52
83,54,2,2,56,79,62,23,3,35
44,77,1,20,14,25,12,14,36,5
26,32,76,43,91,19,46,34,69,18
68,33,69,29,90,98,46,48,28,64
74,58,60,50,8,50,63,87,91,29
74,58,60,50,8,61,63,95,14,9
15,52,39,43,70,58,54,76,93,94
28,9,10,84,19,59,41,11,48,62
90,33,70,35,90,63,22,48,88,13
75,85,42,37,7,14,42,97,52,46
68,51,64,26,90,63,46,48,28,64
48,100,3,6,62,58,49,84,94,37
85,54,79,1,62,51,10,40,13,2
64,21,8,19,90,86,75,94,95,59
25,55,84,80,31,65,97,64,10,93
85,69,79,36,15,51,13,7,49,2
74,58,76,50,8,61,63,16,32,9
60,58,8,19,90,10,75,94,51,52
14,82,63,90,64,70,35,98,19,11
65,49,99,85,30,18,52,23,94,25
96,58,76,36,8,33,85,87,14,29
77,41,51,95,8,99,11,81,94,13
28,9,10,84,52,50,67,84,48,32
5,38,85,13,86,43,33,18,60,84
46,78,49,46,60,83,5,85,18,71
74,58,60,2,8,61,63,16,91,29
75,39,16,93,78,37,25,1,100,52
57,35,71,85,35,40,62,34,35,44
90,49,69,26,90,63,22,48,32,13
1,33,56,35,58,90,29,46,76,18
85,69,79,28,15,51,13,7,13,97
54,5,2,27,73,15,99,57,59,76
33,51,18,90,22,27,24,4,33,6
54,5,68,76,29,93,99,31,59,76
14,82,63,28,64,70,35,98,19,71
62,58,60,2,8,50,85,16,14,9
64,21,100,19,90,86,21,15,95,52
36,71,16,57,41,47,61,67,33,25
4,9,10,24,19,50,15,84,21,13
69,35,100,85,54,40,62,34,35,44
1,33,65,34,16,90,67,46,16,18
49,35,92,33,67,36,60,62,5,64
36,71,16,57,41,20,61,67,33,25
85,16,84,28,15,51,10,7,49,47
64,72,100,19,90,86,21,50,51,11
83,40,2,2,56,79,26,23,3,72
85,69,84,36,15,8,10,7,49,47
85,54,79,1,15,8,10,7,13,47
85,54,11,28,15,51,10,40,49,97
61,56,72,61,18,27,21,82,88,44
64,58,8,19,90,86,21,94,51,52
12,63,66,5,29,68,79,58,44,38
54,56,72,61,10,27,21,82,64,72
76,33,27,21,98,24,79,9,71,90
85,16,79,36,33,8,13,40,49,2
90,1,92,66,42,34,81,23,98,22
85,16,79,28,62,51,13,7,49,47
64,72,100,19,90,10,26,15,51,11
85,69,11,28,62,8,10,7,49,47
85,16,11,36,15,63,13,40,13,97
46,5,45,75,18,11,78,8,60,86
68,49,70,35,90,98,82,48,28,64
1,33,65,35,58,1,29,46,76,18
74,58,66,50,8,33,85,95,32,9
54,1,49,66,42,9,81,23,4,22
65,49,14,85,30,1,52,23,57,25
96,58,60,36,8,61,85,16,32,9
85,69,11,28,33,51,10,40,13,47
62,58,76,2,8,33,85,16,14,1
90,33,70,35,90,74,82,81,88,13
75,94,16,93,78,11,18,1,100,4
90,49,70,26,90,74,22,81,32,64
85,16,11,1,62,8,13,40,13,47
11,25,27,75,2,11,57,8,81,8
49,35,35,33,67,56,60,62,5,64
20,88,7,29,56,72,11,90,28,68
71,37,50,4,20,39,95,50,92,41
68,33,69,26,90,98,22,48,32,13
60,58,100,19,90,10,21,50,95,59
25,55,84,40,31,65,95,64,10,46
5,38,85,13,81,43,33,18,76,84
96,58,66,2,8,50,63,95,91,1
60,21,8,19,2,10,26,94,51,59
57,75,100,85,56,40,62,34,35,44
26,27,53,43,91,3,91,88,69,66
74,61,53,48,74,31,63,81,25,95
74,21,24,95,20,77,33,10,44,37
64,21,100,19,90,86,75,15,95,59
46,78,27,58,60,7,5,41,38,3
5,66,66,13,11,3,22,18,82,27
6,53,84,34,31,65,95,81,10,81
90,33,70,26,90,74,82,81,88,13
68,51,64,29,90,74,46,81,88,64
96,58,76,36,8,50,70,95,91,1
62,58,60,2,8,50,63,95,91,29
78,6,72,67,67,22,46,20,21,17
65,70,8,85,30,18,52,62,41,22
60,58,100,19,90,86,26,94,4,52
74,21,24,95,63,2,33,61,44,55
28,37,68,4,20,3,7,50,52,95
85,54,11,1,33,51,13,7,13,2
81,78,65,23,22,49,56,12,96,76
59,21,24,94,63,77,33,95,44,37
64,21,8,19,2,86,75,15,51,11
68,49,70,35,90,98,82,81,32,64
65,49,99,68,30,18,52,62,94,95
14,82,63,28,33,70,35,98,25,60
62,58,66,2,8,33,63,16,91,9
83,40,76,72,99,79,62,23,91,35
60,21,100,19,90,10,21,15,51,52
71,37,50,4,20,94,95,39,26,95
54,44,72,61,73,82,21,82,88,65
48,100,3,6,62,25,24,28,94,39
65,49,8,85,4,1,52,23,57,22
74,58,66,36,8,61,85,87,14,29
90,33,70,26,90,98,46,48,32,13
83,54,76,2,5,79,55,23,3,72
33,1,37,90,44,5,24,4,99,80
49,15,12,87,65,100,75,98,76,50
96,58,60,50,8,33,85,87,14,1
19,33,43,74,99,39,25,84,77,16
68,33,69,29,90,98,82,48,88,13
90,1,49,66,42,9,71,23,98,2
65,11,14,68,30,18,60,62,94,25
22,28,56,27,67,74,37,70,71,2
37,96,16,17,95,100,53,12,13,21
65,11,99,68,4,38,52,23,94,95
65,21,24,8,9,2,33,95,94,37
64,58,100,19,90,86,26,15,51,59
85,54,11,28,15,51,10,40,13,97
74,58,76,50,8,33,63,95,32,1
48,76,3,6,62,58,49,84,94,37
49,77,35,33,78,36,98,62,5,98
60,58,8,19,90,10,21,15,95,59
65,11,99,85,4,38,52,23,57,22
96,58,66,50,8,33,70,95,91,9
55,78,65,47,22,49,56,12,56,100
49,33,23,87,22,100,75,98,76,50
64,72,100,19,2,86,75,15,51,52
64,21,100,19,2,10,21,15,95,52
85,54,79,28,15,63,13,40,49,47
28,32,53,66,91,57,46,34,69,14
48,76,11,6,62,58,24,28,94,39
48,26,3,6,62,25,24,84,94,39
4,91,86,22,67,74,37,70,3,2
