92,100,50,99,68,25,99,78,99,58
45,86,90,9,84,34,16,29,12,41
58,71,92,92,19,25,66,94,47,83
25,44,20,13,65,9,78,86,35,14
25,93,20,13,56,14,12,61,35,73
8,93,66,20,33,59,90,91,38,99
16,35,30,49,90,73,96,61,49,7
25,73,20,64,56,14,3,61,94,73
58,18,11,96,19,25,91,44,16,97
58,71,11,92,19,64,86,44,47,83
25,73,20,64,56,14,78,86,28,32
45,86,90,96,43,33,16,29,19,8
58,18,11,92,19,75,91,94,79,97
63,22,83,87,59,88,67,26,32,14
25,73,76,13,65,9,78,86,35,73
31,37,75,40,52,42,88,82,24,44
7,18,11,96,19,25,91,44,79,97
25,44,20,64,45,14,3,50,35,14
53,26,90,9,84,33,16,29,12,27
53,26,90,9,43,34,16,29,12,8
7,18,11,92,19,75,66,19,47,83
36,48,77,94,23,10,95,99,13,26
45,26,61,96,43,34,16,27,19,27
33,27,32,15,25,67,8,20,68,48
90,36,61,9,84,33,16,27,19,8
57,18,92,92,19,64,86,19,47,83
25,73,76,64,56,14,12,86,94,73
58,39,92,92,19,25,86,94,16,97
90,36,61,9,84,33,16,27,12,41
7,39,92,96,19,75,66,19,16,97
90,86,90,9,84,34,16,29,12,27
12,5,85,44,43,21,98,97,6,6
58,18,11,92,19,64,91,94,47,97
53,86,50,15,84,34,16,29,19,27
25,44,20,13,45,14,78,86,94,73
64,100,50,66,88,25,99,2,99,20
58,39,92,96,19,75,66,94,16,83
7,100,50,99,68,25,99,78,6,20
36,48,77,94,23,10,95,99,55,24
53,26,50,96,43,33,16,27,19,8
73,59,7,72,76,75,5,68,75,89
50,91,18,8,78,89,33,89,89,34
63,22,83,95,59,88,61,100,32,14
25,44,76,13,45,14,3,61,94,32
25,93,76,13,56,9,78,86,94,14
7,39,92,92,19,25,66,94,16,83
90,36,90,96,84,33,16,29,19,27
25,93,76,13,56,14,3,61,28,32
7,39,92,96,19,75,91,19,16,97
57,18,11,96,19,64,66,94,16,97
58,93,66,20,33,10,25,91,38,21
50,91,18,77,78,89,39,89,85,34
58,71,92,96,19,64,86,19,16,97
7,18,92,96,19,75,86,44,47,83
57,71,92,92,19,25,86,44,47,97
25,73,76,13,56,9,78,86,35,32
25,44,76,64,45,14,12,61,28,14
57,39,92,92,19,64,91,94,47,83
57,39,92,92,19,64,91,19,16,97
17,87,56,20,52,72,57,95,46,91
25,93,20,64,56,14,12,61,28,14
45,86,90,15,84,34,16,27,19,41
7,18,11,96,19,75,86,19,79,97
73,59,7,72,76,13,5,38,75,89
73,22,7,72,76,13,5,16,11,89
25,93,20,13,45,14,78,61,35,73
35,91,18,77,78,89,39,89,85,34
45,26,90,9,84,33,16,27,19,8
17,87,91,20,52,72,65,100,54,91
73,22,7,72,76,13,5,38,75,89
18,5,66,38,53,1,98,4,2,70
90,36,90,96,43,34,16,27,19,27
45,36,50,15,43,34,16,29,19,41
7,40,50,99,73,25,99,2,93,58
31,37,75,40,79,42,88,40,10,44
31,37,75,40,53,81,88,40,24,97
25,73,20,64,65,14,12,50,28,14
25,73,20,64,65,14,3,86,94,14
53,36,90,15,43,33,16,29,19,41
4,35,30,14,90,84,96,61,49,7
25,44,76,13,56,14,3,86,94,14
58,39,11,92,19,25,91,19,47,97
53,36,50,15,84,34,16,27,19,27
25,73,76,64,65,14,78,86,28,32
7,71,92,92,19,25,66,94,47,97
17,37,75,79,79,81,88,51,24,44
90,86,50,96,84,34,16,29,19,41
53,36,50,96,84,33,16,29,12,41
25,44,20,13,56,9,78,50,35,14
69,97,71,46,39,16,78,92,40,85
73,59,12,72,76,75,5,68,11,83
31,37,75,40,79,42,88,82,10,97
57,18,92,92,19,75,66,94,47,97
45,36,61,15,84,34,16,29,12,8
25,44,20,13,45,9,78,61,35,32
58,71,92,96,19,25,91,94,79,97
25,44,76,13,56,9,3,50,94,14
25,93,76,64,45,14,78,50,28,73
92,40,50,99,68,25,99,78,99,20
53,26,50,15,43,33,16,27,12,41
56,81,63,38,1,49,95,96,32,21
57,71,11,92,19,75,66,94,47,83
57,39,11,96,19,75,66,44,47,83
45,26,90,15,43,33,16,27,19,27
8,48,77,94,23,10,95,99,55,82
90,86,61,96,84,34,16,27,19,8
99,37,75,79,79,42,88,82,10,97
53,86,90,15,43,34,16,29,19,41
45,26,90,9,43,33,16,27,12,27
53,86,90,15,43,33,16,27,19,8
25,44,20,13,56,14,78,61,94,14
45,26,61,96,43,33,16,29,12,27
25,44,20,13,65,9,12,50,28,73
57,39,92,92,19,75,66,94,79,83
57,39,11,96,19,75,86,19,47,97
25,44,76,13,56,14,3,86,28,73
57,39,92,96,19,75,91,19,47,97
25,5,13,44,43,21,76,97,6,33
31,37,75,79,53,81,88,51,10,44
25,73,76,64,56,9,3,61,35,73
25,93,76,13,65,9,12,61,28,32
25,93,76,64,45,14,3,61,35,32
53,26,61,15,43,34,16,29,19,27
53,36,90,96,43,34,16,29,12,27
57,39,92,92,19,64,86,19,47,83
25,73,76,13,56,14,12,50,28,32
90,36,90,15,43,33,16,29,19,8
4,35,30,14,90,73,16,13,49,7
64,40,50,99,68,25,99,23,93,58
45,36,90,96,43,33,16,29,12,27
25,93,76,13,65,14,78,50,94,73
25,93,76,13,56,14,12,61,35,32
57,39,92,96,19,75,86,19,79,97
58,18,11,96,19,64,86,44,16,97
58,39,11,96,19,25,91,94,47,97
25,93,20,64,45,9,12,61,35,14
35,94,18,8,78,89,92,89,85,34
63,22,91,95,59,88,67,100,36,83
42,5,66,97,70,99,37,4,2,70
17,87,91,67,52,72,57,95,40,91
73,22,7,72,76,13,5,16,11,83
25,44,76,13,56,14,12,50,94,73
36,60,77,94,79,10,95,95,55,82
53,86,50,15,43,34,16,27,12,8
25,5,13,44,11,21,98,97,6,4
25,73,76,64,45,14,12,86,94,32
58,76,10,20,33,59,25,91,38,99
57,39,92,92,19,25,91,44,16,83
25,73,76,13,45,9,12,50,35,73
25,73,76,64,56,9,12,86,28,14
25,44,76,13,65,14,3,50,28,32
36,60,5,94,79,10,95,99,55,26
73,10,12,72,76,13,5,38,11,89
42,5,66,97,70,1,98,96,2,23
58,39,11,92,19,25,66,94,16,97
57,71,11,92,19,64,91,44,16,83
25,73,20,13,45,9,3,61,35,73
25,73,20,13,45,14,12,61,35,32
58,71,11,96,19,64,66,44,16,83
50,75,18,77,78,89,92,89,89,34
42,5,66,38,70,48,37,19,2,31
58,71,11,92,19,64,66,44,16,97
45,86,61,9,84,33,16,27,12,41
57,39,92,96,19,75,86,19,79,83
7,39,92,92,19,25,66,44,79,97
25,93,76,13,45,14,12,50,94,14
16,35,30,14,44,84,96,13,49,16
58,39,11,92,19,25,86,94,47,97
25,73,76,13,56,9,3,50,94,73
7,18,11,96,19,64,86,19,16,97
53,36,61,96,43,34,16,27,12,27
53,26,90,15,43,33,16,29,19,27
17,37,75,79,53,42,88,82,24,44
87,97,9,46,39,16,41,92,40,85
53,86,61,96,84,34,16,29,12,27
7,18,11,92,19,25,66,19,47,97
8,48,77,94,23,10,95,99,13,26
73,59,7,72,97,13,5,68,11,83
45,86,50,15,43,33,16,27,12,8
90,86,61,96,84,34,16,27,12,41
17,60,91,67,52,72,57,100,54,91
45,26,90,15,43,34,16,29,12,8
45,36,90,96,43,33,16,29,19,27
90,86,90,96,43,33,16,29,12,41
58,39,11,96,19,25,66,44,79,83
42,5,66,97,70,99,98,4,2,23
7,71,92,92,19,75,91,44,47,97
99,37,75,79,52,81,88,51,24,15
17,37,75,79,79,42,88,40,24,97
25,5,20,44,43,21,98,97,6,6
7,18,11,92,19,64,86,44,47,97
16,35,30,14,44,73,3,94,49,7
57,39,11,96,19,75,86,94,79,83
92,40,50,66,88,25,99,78,99,58
73,59,90,72,76,13,5,38,11,83
58,18,92,96,19,64,66,94,79,97
57,71,92,92,19,64,86,19,79,83
25,73,76,64,45,9,3,50,94,14
90,26,90,9,43,34,16,29,19,41
7,18,92,92,19,75,86,94,16,97
25,73,20,64,65,9,78,50,94,32
58,71,92,92,19,64,86,94,47,83
45,26,50,9,84,34,16,29,12,8
57,71,92,96,19,75,66,44,16,83
90,86,61,96,84,33,16,27,12,27
58,71,92,96,19,75,91,44,79,97
57,71,11,92,19,25,86,19,47,83
58,18,11,92,19,64,66,19,16,83
25,5,20,44,43,21,98,97,6,33
73,22,12,72,76,13,5,38,11,89
25,93,20,13,65,9,3,61,94,14
58,39,11,96,19,25,91,44,79,97
25,73,76,13,56,14,78,61,28,32
25,44,20,13,65,9,12,86,94,73
73,59,7,72,76,75,5,38,11,89
57,18,92,96,19,25,91,94,47,97
7,18,92,96,19,25,66,94,16,83
58,71,92,92,19,75,86,19,79,83
73,22,7,72,76,13,5,38,11,83
57,18,92,92,19,64,86,44,47,83
53,86,61,96,84,33,16,29,19,41
7,18,92,96,19,64,91,19,79,97
25,93,76,64,56,14,12,61,94,73
7,18,92,96,19,64,91,19,16,83
58,71,92,92,19,25,91,19,16,83
7,18,92,92,19,64,86,44,79,83
31,37,75,79,79,42,88,40,24,44
73,59,90,72,76,13,5,16,75,89
64,40,50,66,68,25,99,2,93,58
25,44,76,64,65,14,78,50,35,32
45,36,50,15,84,33,16,29,12,27
25,93,76,13,56,9,12,86,35,73
58,18,92,92,19,25,66,19,47,83
25,73,76,64,65,9,3,86,35,73
58,71,92,96,19,75,91,94,16,97
61,5,66,97,53,1,37,4,2,23
56,81,63,38,37,99,95,1,42,42
36,48,5,94,23,10,95,99,55,82
57,71,92,96,19,64,66,19,79,97
25,44,76,13,56,14,3,86,35,14
7,39,11,96,19,64,91,94,79,83
53,36,50,96,84,34,16,27,19,8
50,75,18,8,78,89,39,89,89,34
25,73,76,64,65,9,12,50,35,32
31,37,75,79,52,81,88,51,24,15
25,73,20,64,65,9,12,61,35,14
45,36,90,9,43,33,16,27,19,41
25,44,20,13,56,9,3,50,28,32
25,44,20,13,56,14,78,61,35,14
7,39,11,96,19,75,86,44,47,97
90,36,90,15,84,33,16,29,19,27
36,48,5,94,23,10,95,99,13,26
7,71,92,96,19,64,66,44,79,83
25,93,76,64,45,9,3,50,28,32
25,44,20,13,45,9,12,61,94,73
45,36,90,96,43,34,16,29,12,27
36,48,77,94,48,10,95,99,55,26
58,71,11,96,19,25,91,44,47,97
90,36,61,15,43,33,16,27,12,8
25,93,20,13,45,9,12,86,35,14
25,93,76,64,45,14,3,61,28,73
25,44,20,13,65,9,78,61,28,14
55,81,63,38,37,99,36,96,42,21
45,26,90,15,84,33,16,29,12,8
61,5,66,97,53,1,98,96,2,70
36,60,77,94,79,10,95,99,55,26
35,94,18,77,78,89,33,89,85,34
57,71,11,96,19,75,66,44,79,83
90,36,61,15,84,34,16,29,19,41
57,18,92,92,19,75,91,19,47,83
45,86,61,9,84,33,16,27,12,27
17,60,91,1,52,72,65,100,46,91
7,39,92,96,19,25,66,94,47,83
45,36,90,15,43,34,16,27,12,8
73,10,90,72,76,13,5,16,75,83
45,86,61,9,43,34,16,29,12,8
25,44,76,13,56,14,78,86,28,14
63,22,74,87,59,88,67,100,32,14
57,71,11,96,19,64,66,94,79,83
25,93,20,13,65,14,78,86,28,32
25,93,76,64,45,9,12,86,28,73
45,26,50,15,43,34,16,27,19,41
